timestamp,sensor_id,value,priority
2026-04-14T08:11:44Z,TEMP-012,49.514,HIGH
2026-04-14T08:11:44Z,TEMP-001,83.591,HIGH
2026-04-14T08:11:44Z,PRES-002,40.692,MEDIUM
2026-04-14T08:11:44Z,TEMP-003,42.828,LOW
2026-04-14T08:11:44Z,ACCEL-004,29.156,LOW
2026-04-14T08:11:44Z,HUM-005,24.196,LOW
2026-04-14T08:11:44Z,FLOW-006,120.558,LOW
2026-04-14T08:11:44Z,HUM-007,42.722,LOW
2026-04-14T08:11:44Z,HUM-008,102.107,LOW
2026-04-14T08:11:44Z,HUM-009,96.684,MEDIUM
2026-04-14T08:11:44Z,HUM-010,30.751,LOW
2026-04-14T08:11:44Z,TEMP-011,70.252,LOW
2026-04-14T08:11:44Z,TEMP-012,49.316,MEDIUM
2026-04-14T08:11:44Z,TEMP-001,83.682,
2026-04-14T08:11:44Z,PRES-002,40.634,MEDIUM
2026-04-14T08:11:44Z,TEMP-003,42.905,MEDIUM
2026-04-14T08:11:44Z,ACCEL-004,28.995,LOW
2026-04-14T08:11:44Z,HUM-005,,LOW
2026-04-14T08:11:44Z,FLOW-006,120.528,LOW
2026-04-14T08:11:44Z,HUM-007,42.822,MEDIUM
2026-04-14T08:11:44Z,HUM-008,102.273,HIGH
2026-04-14T08:11:44Z,HUM-009,96.548,MEDIUM
2026-04-14T08:11:44Z,HUM-010,30.825,HIGH
2026-04-14T08:11:44Z,TEMP-011,70.448,LOW
2026-04-14T08:11:44Z,TEMP-012,49.208,MEDIUM
2026-04-14T08:11:44Z,TEMP-001,83.665,LOW
2026-04-14T08:11:44Z,PRES-002,40.604,MEDIUM
2026-04-14T08:11:44Z,TEMP-003,42.959,HIGH
2026-04-14T08:11:44Z,ACCEL-004,29.049,HIGH
2026-04-14T08:11:44Z,HUM-005,23.921,HIGH
2026-04-14T08:11:44Z,FLOW-006,120.375,MEDIUM
2026-04-14T08:11:44Z,HUM-007,42.852,LOW
2026-04-14T08:11:44Z,HUM-008,102.126,HIGH
2026-04-14T08:11:44Z,HUM-009,96.565,LOW
2026-04-14T08:11:44Z,HUM-010,30.843,MEDIUM
2026-04-14T08:11:44Z,TEMP-011,70.611,HIGH
2026-04-14T08:11:44Z,TEMP-012,49.271,MEDIUM
2026-04-14T08:11:44Z,TEMP-001,83.605,LOW
2026-04-14T08:11:44Z,PRES-002,40.694,MEDIUM
2026-04-14T08:11:44Z,TEMP-003,42.962,MEDIUM
2026-04-14T08:11:44Z,ACCEL-004,29.049,HIGH
2026-04-14T08:11:44Z,HUM-005,23.727,MEDIUM
2026-04-14T08:11:44Z,FLOW-006,120.543,MEDIUM
2026-04-14T08:11:44Z,HUM-007,42.721,LOW
2026-04-14T08:11:44Z,HUM-008,102.169,LOW
2026-04-14T08:11:44Z,HUM-009,96.369,MEDIUM
2026-04-14T08:11:44.872999,CORRUPT,ERR,ERR
2026-04-14T08:11:44Z,TEMP-011,70.74,HIGH
2026-04-14T08:11:44Z,TEMP-012,49.087,LOW
2026-04-14T08:11:44Z,TEMP-001,83.614,MEDIUM
2026-04-14T08:11:44Z,PRES-002,40.78,MEDIUM
2026-04-14T08:11:44Z,TEMP-003,42.774,HIGH
2026-04-14T08:11:44Z,ACCEL-004,28.897,LOW
2026-04-14T08:11:44Z,HUM-005,23.696,LOW
2026-04-14T08:11:44Z,FLOW-006,120.43,LOW
2026-04-14T08:11:44Z,HUM-007,42.539,MEDIUM
2026-04-14T08:11:44Z,HUM-008,102.087,LOW
2026-04-14T08:11:44Z,HUM-009,96.489,HIGH
2026-04-14T08:11:44Z,HUM-010,30.759,LOW
2026-04-14T08:11:44Z,TEMP-011,70.792,HIGH
2026-04-14T08:11:44Z,,49.136,HIGH
2026-04-14T08:11:44Z,TEMP-001,83.715,LOW
2026-04-14T08:11:44Z,PRES-002,40.85,MEDIUM
2026-04-14T08:11:44Z,TEMP-003,42.672,MEDIUM
2026-04-14T08:11:44Z,ACCEL-004,29.064,HIGH
2026-04-14T08:11:44Z,HUM-005,23.51,HIGH
2026-04-14T08:11:44Z,FLOW-006,120.242,LOW
2026-04-14T08:11:44Z,HUM-007,42.465,HIGH
2026-04-14T08:11:44Z,HUM-008,102.281,LOW
2026-04-14T08:11:44Z,HUM-009,96.393,LOW
2026-04-14T08:11:44Z,HUM-010,30.739,HIGH
2026-04-14T08:11:44Z,TEMP-011,70.965,LOW
2026-04-14T08:11:44Z,TEMP-012,49.315,HIGH
2026-04-14T08:11:44Z,TEMP-001,83.689,HIGH
2026-04-14T08:11:44Z,PRES-002,40.69,HIGH
2026-04-14T08:11:44Z,TEMP-003,42.8,HIGH
2026-04-14T08:11:44Z,ACCEL-004,29.093,MEDIUM
2026-04-14T08:11:44Z,HUM-005,23.482,LOW
2026-04-14T08:11:44Z,FLOW-006,119.641,LOW
2026-04-14T08:11:44.873268,CORRUPT,ERR,ERR
2026-04-14T08:11:44Z,HUM-008,102.36,MEDIUM
2026-04-14T08:11:44Z,HUM-009,96.435,HIGH
2026-04-14T08:11:44Z,HUM-010,30.556,MEDIUM
2026-04-14T08:11:44Z,TEMP-011,71.139,HIGH
2026-04-14T08:11:44Z,TEMP-012,49.339,HIGH
2026-04-14T08:11:44Z,TEMP-001,83.697,MEDIUM
2026-04-14T08:11:44Z,PRES-002,40.837,HIGH
2026-04-14T08:11:44Z,TEMP-003,42.763,LOW
2026-04-14T08:11:44Z,ACCEL-004,29.207,HIGH
2026-04-14T08:11:44Z,HUM-005,23.65,MEDIUM
2026-04-14T08:11:44Z,,119.452,MEDIUM
2026-04-14T08:11:44Z,HUM-007,42.704,LOW
2026-04-14T08:11:44Z,HUM-008,102.263,HIGH
2026-04-14T08:11:44Z,HUM-009,96.384,LOW
2026-04-14T08:11:44Z,HUM-010,30.441,HIGH
2026-04-14T08:11:44Z,TEMP-011,71.3,HIGH
2026-04-14T08:11:44Z,TEMP-012,49.343,HIGH
2026-04-14T08:11:44Z,TEMP-001,83.559,MEDIUM
2026-04-14T08:11:44Z,PRES-002,40.996,LOW
2026-04-14T08:11:44Z,TEMP-003,42.653,HIGH
2026-04-14T08:11:44Z,ACCEL-004,29.116,HIGH
2026-04-14T08:11:44.873448,CORRUPT,ERR,ERR
2026-04-14T08:11:44Z,FLOW-006,119.339,LOW
2026-04-14T08:11:44Z,HUM-007,42.845,HIGH
2026-04-14T08:11:44Z,HUM-008,102.213,LOW
2026-04-14T08:11:44Z,HUM-009,96.567,LOW
2026-04-14T08:11:44Z,HUM-010,30.595,MEDIUM
2026-04-14T08:11:44Z,TEMP-011,71.236,HIGH
2026-04-14T08:11:44Z,TEMP-012,49.423,LOW
2026-04-14T08:11:44Z,TEMP-001,SYSTEM_HALT_ERR,HIGH
2026-04-14T08:11:44Z,PRES-002,41.042,LOW
2026-04-14T08:11:44Z,TEMP-003,42.838,LOW
2026-04-14T08:11:44Z,ACCEL-004,29.018,MEDIUM
2026-04-14T08:11:44Z,HUM-005,23.601,MEDIUM
2026-04-14T08:11:44Z,FLOW-006,119.47,HIGH
2026-04-14T08:11:44Z,HUM-007,42.9,MEDIUM
2026-04-14T08:11:44Z,HUM-008,102.071,HIGH
2026-04-14T08:11:44.873558,CORRUPT,ERR,ERR
2026-04-14T08:11:44Z,HUM-010,30.419,LOW
2026-04-14T08:11:44Z,TEMP-011,71.408,LOW
2026-04-14T08:11:44Z,TEMP-012,49.283,HIGH
2026-04-14T08:11:44Z,TEMP-001,83.725,LOW
2026-04-14T08:11:44Z,PRES-002,41.209,HIGH
2026-04-14T08:11:44.873629,CORRUPT,ERR,ERR
2026-04-14T08:11:44Z,ACCEL-004,28.819,MEDIUM
2026-04-14T08:11:44Z,HUM-005,23.694,LOW
2026-04-14T08:11:44Z,FLOW-006,119.474,LOW
2026-04-14T08:11:44Z,HUM-007,43.099,LOW
2026-04-14T08:11:44Z,HUM-008,101.926,HIGH
2026-04-14T08:11:44Z,HUM-009,96.257,LOW
2026-04-14T08:11:44Z,HUM-010,30.527,LOW
2026-04-14T08:11:44Z,TEMP-011,71.36,HIGH
2026-04-14T08:11:44Z,TEMP-012,49.449,HIGH
2026-04-14T08:11:44Z,TEMP-001,83.872,HIGH
2026-04-14T08:11:44Z,PRES-002,41.208,LOW
2026-04-14T08:11:44Z,TEMP-003,42.476,HIGH
2026-04-14T08:11:44Z,ACCEL-004,28.708,LOW
2026-04-14T08:11:44Z,HUM-005,23.753,MEDIUM
2026-04-14T08:11:44Z,FLOW-006,119.306,MEDIUM
2026-04-14T08:11:44Z,HUM-007,43.108,LOW
2026-04-14T08:11:44Z,HUM-008,101.831,MEDIUM
2026-04-14T08:11:44Z,HUM-009,96.385,MEDIUM
2026-04-14T08:11:44Z,HUM-010,30.702,LOW
2026-04-14T08:11:44Z,TEMP-011,71.359,HIGH
2026-04-14T08:11:44Z,TEMP-012,49.311,HIGH
2026-04-14T08:11:44Z,TEMP-001,83.732,LOW
2026-04-14T08:11:44Z,PRES-002,41.167,MEDIUM
2026-04-14T08:11:44Z,TEMP-003,42.352,LOW
2026-04-14T08:11:44Z,ACCEL-004,28.656,LOW
2026-04-14T08:11:44Z,HUM-005,23.732,HIGH
2026-04-14T08:11:44Z,FLOW-006,119.266,HIGH
2026-04-14T08:11:44Z,HUM-007,42.924,HIGH
2026-04-14T08:11:44Z,HUM-008,101.945,HIGH
2026-04-14T08:11:44Z,HUM-009,96.531,LOW
2026-04-14T08:11:44Z,HUM-010,30.767,LOW
2026-04-14T08:11:44Z,TEMP-011,71.359,LOW
2026-04-14T08:11:44Z,TEMP-012,49.435,HIGH
2026-04-14T08:11:44Z,TEMP-001,83.626,LOW
2026-04-14T08:11:44Z,PRES-002,41.291,MEDIUM
2026-04-14T08:11:44Z,TEMP-003,42.232,HIGH
2026-04-14T08:11:44Z,ACCEL-004,28.51,HIGH
2026-04-14T08:11:44Z,HUM-005,23.785,LOW
2026-04-14T08:11:44Z,FLOW-006,119.27,HIGH
2026-04-14T08:11:44Z,HUM-007,42.731,LOW
2026-04-14T08:11:44Z,HUM-008,101.793,HIGH
2026-04-14T08:11:44Z,HUM-009,96.438,MEDIUM
2026-04-14T08:11:44Z,HUM-010,30.874,HIGH
2026-04-14T08:11:44Z,TEMP-011,71.448,MEDIUM
2026-04-14T08:11:44Z,TEMP-012,49.572,LOW
2026-04-14T08:11:44Z,TEMP-001,83.797,LOW
2026-04-14T08:11:44Z,PRES-002,41.135,MEDIUM
2026-04-14T08:11:44Z,TEMP-003,42.335,MEDIUM
2026-04-14T08:11:44Z,ACCEL-004,,LOW
2026-04-14T08:11:44Z,HUM-005,23.64,HIGH
2026-04-14T08:11:44Z,FLOW-006,119.398,MEDIUM
2026-04-14T08:11:44Z,HUM-007,42.875,LOW
2026-04-14T08:11:44Z,HUM-008,101.642,LOW
2026-04-14T08:11:44Z,HUM-009,96.51,MEDIUM
2026-04-14T08:11:44Z,HUM-010,30.981,HIGH
2026-04-14T08:11:44Z,TEMP-011,71.267,HIGH
2026-04-14T08:11:44Z,TEMP-012,49.412,LOW
2026-04-14T08:11:44Z,TEMP-001,83.984,MEDIUM
2026-04-14T08:11:44Z,PRES-002,41.253,HIGH
2026-04-14T08:11:44Z,TEMP-003,42.233,HIGH
2026-04-14T08:11:44Z,ACCEL-004,28.485,HIGH
2026-04-14T08:11:44Z,HUM-005,23.513,MEDIUM
2026-04-14T08:11:44Z,FLOW-006,119.494,LOW
2026-04-14T08:11:44Z,HUM-007,42.744,LOW
2026-04-14T08:11:44Z,HUM-008,101.477,HIGH
2026-04-14T08:11:44Z,HUM-009,96.616,LOW
2026-04-14T08:11:44Z,HUM-010,30.888,LOW
2026-04-14T08:11:44Z,TEMP-011,71.412,MEDIUM
2026-04-14T08:11:44Z,TEMP-012,49.366,HIGH
2026-04-14T08:11:44Z,TEMP-001,84.039,HIGH
2026-04-14T08:11:44Z,PRES-002,41.2,MEDIUM
2026-04-14T08:11:44Z,TEMP-003,42.389,HIGH
2026-04-14T08:11:44Z,ACCEL-004,28.49,LOW
2026-04-14T08:11:44Z,HUM-005,23.471,LOW
2026-04-14T08:11:44Z,FLOW-006,119.397,MEDIUM
2026-04-14T08:11:44Z,HUM-007,42.733,LOW
2026-04-14T08:11:44Z,HUM-008,101.538,HIGH
2026-04-14T08:11:44Z,HUM-009,96.699,MEDIUM
2026-04-14T08:11:44Z,HUM-010,30.876,HIGH
2026-04-14T08:11:44Z,TEMP-011,71.334,MEDIUM
2026-04-14T08:11:44Z,TEMP-012,49.453,HIGH
2026-04-14T08:11:44Z,TEMP-001,84.007,LOW
2026-04-14T08:11:44Z,PRES-002,41.178,HIGH
2026-04-14T08:11:44Z,TEMP-003,42.566,HIGH
2026-04-14T08:11:44Z,ACCEL-004,28.639,HIGH
2026-04-14T08:11:44Z,HUM-005,23.334,LOW
2026-04-14T08:11:44Z,FLOW-006,119.208,LOW
2026-04-14T08:11:44Z,HUM-007,42.742,MEDIUM
2026-04-14T08:11:44Z,HUM-008,101.72,MEDIUM
2026-04-14T08:11:44Z,HUM-009,96.712,MEDIUM
2026-04-14T08:11:44Z,HUM-010,30.836,MEDIUM
2026-04-14T08:11:44Z,TEMP-011,71.447,MEDIUM
2026-04-14T08:11:44Z,TEMP-012,49.596,LOW
2026-04-14T08:11:44Z,TEMP-001,83.955,HIGH
2026-04-14T08:11:44Z,PRES-002,40.991,MEDIUM
2026-04-14T08:11:44Z,TEMP-003,42.619,HIGH
2026-04-14T08:11:44Z,ACCEL-004,28.661,HIGH
2026-04-14T08:11:44Z,HUM-005,23.17,MEDIUM
2026-04-14T08:11:44Z,FLOW-006,119.023,HIGH
2026-04-14T08:11:44Z,HUM-007,42.722,HIGH
2026-04-14T08:11:44Z,HUM-008,101.789,MEDIUM
2026-04-14T08:11:44Z,HUM-009,96.835,MEDIUM
2026-04-14T08:11:44Z,HUM-010,30.879,HIGH
2026-04-14T08:11:44Z,TEMP-011,70.531,HIGH
2026-04-14T08:11:44Z,TEMP-012,49.537,MEDIUM
2026-04-14T08:11:44Z,TEMP-001,83.832,LOW
2026-04-14T08:11:44Z,PRES-002,41.134,HIGH
2026-04-14T08:11:44Z,TEMP-003,42.44,MEDIUM
2026-04-14T08:11:44Z,ACCEL-004,28.753,HIGH
2026-04-14T08:11:44Z,HUM-005,23.279,HIGH
2026-04-14T08:11:44Z,FLOW-006,119.114,HIGH
2026-04-14T08:11:44Z,HUM-007,42.771,HIGH
2026-04-14T08:11:44Z,HUM-008,101.955,HIGH
2026-04-14T08:11:44Z,HUM-009,SYSTEM_HALT_ERR,MEDIUM
2026-04-14T08:11:44Z,HUM-010,30.834,HIGH
2026-04-14T08:11:44Z,TEMP-011,70.413,MEDIUM
2026-04-14T08:11:44Z,TEMP-012,SYSTEM_HALT_ERR,LOW
2026-04-14T08:11:44Z,TEMP-001,83.924,LOW
2026-04-14T08:11:44Z,PRES-002,41.037,MEDIUM
2026-04-14T08:11:44Z,TEMP-003,42.591,MEDIUM
2026-04-14T08:11:44Z,ACCEL-004,28.567,MEDIUM
2026-04-14T08:11:44Z,HUM-005,SYSTEM_HALT_ERR,MEDIUM
2026-04-14T08:11:44Z,FLOW-006,119.304,LOW
2026-04-14T08:11:44Z,HUM-007,42.615,MEDIUM
2026-04-14T08:11:44Z,HUM-008,101.881,MEDIUM
2026-04-14T08:11:44Z,HUM-009,96.847,MEDIUM
2026-04-14T08:11:44Z,HUM-010,30.675,MEDIUM
2026-04-14T08:11:44Z,TEMP-011,70.266,HIGH
2026-04-14T08:11:44Z,TEMP-012,49.165,HIGH
2026-04-14T08:11:44Z,TEMP-001,83.975,LOW
2026-04-14T08:11:44Z,PRES-002,41.074,LOW
2026-04-14T08:11:44Z,TEMP-003,42.466,HIGH
2026-04-14T08:11:44Z,ACCEL-004,28.474,MEDIUM
2026-04-14T08:11:44Z,HUM-005,23.227,HIGH
2026-04-14T08:11:44Z,FLOW-006,119.367,MEDIUM
2026-04-14T08:11:44Z,HUM-007,42.576,HIGH
2026-04-14T08:11:44Z,HUM-008,101.749,HIGH
2026-04-14T08:11:44Z,HUM-009,96.782,LOW
2026-04-14T08:11:44Z,HUM-010,30.508,HIGH
2026-04-14T08:11:44Z,TEMP-011,70.123,LOW
2026-04-14T08:11:44.874699,CORRUPT,ERR,ERR
2026-04-14T08:11:44Z,TEMP-001,83.834,LOW
2026-04-14T08:11:44Z,PRES-002,41.173,MEDIUM
2026-04-14T08:11:44Z,TEMP-003,42.38,MEDIUM
2026-04-14T08:11:44Z,ACCEL-004,28.339,HIGH
2026-04-14T08:11:44Z,HUM-005,23.08,HIGH
2026-04-14T08:11:44Z,FLOW-006,119.21,HIGH
2026-04-14T08:11:44Z,HUM-007,42.44,HIGH
2026-04-14T08:11:44Z,HUM-008,101.648,MEDIUM
2026-04-14T08:11:44Z,HUM-009,96.832,HIGH
2026-04-14T08:11:44Z,HUM-010,30.609,LOW
2026-04-14T08:11:44Z,TEMP-011,70.237,MEDIUM
2026-04-14T08:11:44Z,TEMP-012,49.489,LOW
2026-04-14T08:11:44Z,TEMP-001,83.882,MEDIUM
2026-04-14T08:11:44Z,PRES-002,41.17,MEDIUM
2026-04-14T08:11:44Z,TEMP-003,42.504,LOW
2026-04-14T08:11:44Z,ACCEL-004,28.186,MEDIUM
2026-04-14T08:11:44Z,HUM-005,22.985,LOW
2026-04-14T08:11:44Z,FLOW-006,119.274,LOW
2026-04-14T08:11:44Z,HUM-007,42.622,MEDIUM
2026-04-14T08:11:44Z,HUM-008,101.771,LOW
2026-04-14T08:11:44Z,HUM-009,96.938,HIGH
2026-04-14T08:11:44Z,HUM-010,30.705,LOW
2026-04-14T08:11:44Z,TEMP-011,70.355,MEDIUM
2026-04-14T08:11:44Z,TEMP-012,49.613,MEDIUM
2026-04-14T08:11:44Z,TEMP-001,84.037,MEDIUM
2026-04-14T08:11:44Z,PRES-002,41.142,MEDIUM
2026-04-14T08:11:44Z,TEMP-003,42.441,MEDIUM
2026-04-14T08:11:44Z,ACCEL-004,28.354,HIGH
2026-04-14T08:11:44Z,HUM-005,22.91,HIGH
2026-04-14T08:11:44Z,FLOW-006,119.46,HIGH
2026-04-14T08:11:44Z,HUM-007,42.791,MEDIUM
2026-04-14T08:11:44Z,HUM-008,101.777,HIGH
2026-04-14T08:11:44Z,HUM-009,96.788,MEDIUM
2026-04-14T08:11:44Z,HUM-010,30.777,HIGH
2026-04-14T08:11:44Z,TEMP-011,70.328,MEDIUM
2026-04-14T08:11:44Z,TEMP-012,49.724,LOW
2026-04-14T08:11:44Z,TEMP-001,,LOW
2026-04-14T08:11:44Z,PRES-002,40.976,HIGH
2026-04-14T08:11:44Z,TEMP-003,42.499,HIGH
2026-04-14T08:11:44Z,ACCEL-004,28.226,LOW
2026-04-14T08:11:44Z,HUM-005,23.005,HIGH
2026-04-14T08:11:44Z,FLOW-006,119.588,LOW
2026-04-14T08:11:44Z,HUM-007,42.884,LOW
2026-04-14T08:11:44Z,HUM-008,101.786,MEDIUM
2026-04-14T08:11:44Z,HUM-009,96.66,HIGH
2026-04-14T08:11:44Z,HUM-010,30.581,MEDIUM
2026-04-14T08:11:44Z,TEMP-011,70.297,MEDIUM
2026-04-14T08:11:44Z,TEMP-012,49.79,LOW
2026-04-14T08:11:44Z,TEMP-001,84.311,HIGH
2026-04-14T08:11:44Z,PRES-002,40.902,HIGH
2026-04-14T08:11:44Z,TEMP-003,42.653,MEDIUM
2026-04-14T08:11:44Z,ACCEL-004,28.424,LOW
2026-04-14T08:11:44Z,HUM-005,23.137,MEDIUM
2026-04-14T08:11:44Z,FLOW-006,119.518,LOW
2026-04-14T08:11:44Z,HUM-007,42.808,HIGH
2026-04-14T08:11:44Z,HUM-008,101.661,MEDIUM
2026-04-14T08:11:44Z,HUM-009,96.843,MEDIUM
2026-04-14T08:11:44Z,HUM-010,30.592,MEDIUM
2026-04-14T08:11:44Z,TEMP-011,70.4,MEDIUM
2026-04-14T08:11:44Z,TEMP-012,49.982,LOW
2026-04-14T08:11:44Z,TEMP-001,84.251,HIGH
2026-04-14T08:11:44Z,PRES-002,40.784,HIGH
2026-04-14T08:11:44Z,TEMP-003,42.735,MEDIUM
2026-04-14T08:11:44Z,ACCEL-004,28.352,LOW
2026-04-14T08:11:44Z,HUM-005,23.28,MEDIUM
2026-04-14T08:11:44Z,FLOW-006,119.391,HIGH
2026-04-14T08:11:44Z,HUM-007,42.86,MEDIUM
2026-04-14T08:11:44Z,HUM-008,101.56,HIGH
2026-04-14T08:11:44Z,HUM-009,96.986,MEDIUM
2026-04-14T08:11:44Z,HUM-010,30.518,LOW
2026-04-14T08:11:44Z,TEMP-011,70.27,HIGH
2026-04-14T08:11:44Z,TEMP-012,49.826,LOW
2026-04-14T08:11:44Z,TEMP-001,84.103,MEDIUM
2026-04-14T08:11:44Z,PRES-002,40.596,HIGH
2026-04-14T08:11:44Z,TEMP-003,42.857,MEDIUM
2026-04-14T08:11:44Z,ACCEL-004,28.154,LOW
2026-04-14T08:11:44Z,HUM-005,23.26,MEDIUM
2026-04-14T08:11:44Z,FLOW-006,119.347,LOW
2026-04-14T08:11:44Z,HUM-007,42.691,HIGH
2026-04-14T08:11:44Z,HUM-008,101.659,LOW
2026-04-14T08:11:44.875335,CORRUPT,ERR,ERR
2026-04-14T08:11:44Z,HUM-010,30.611,LOW
2026-04-14T08:11:44Z,TEMP-011,70.329,HIGH
2026-04-14T08:11:44Z,TEMP-012,49.994,MEDIUM
2026-04-14T08:11:44.875399,CORRUPT,ERR,ERR
2026-04-14T08:11:44Z,PRES-002,40.609,MEDIUM
2026-04-14T08:11:44Z,TEMP-003,43.049,MEDIUM
2026-04-14T08:11:44Z,ACCEL-004,28.056,HIGH
2026-04-14T08:11:44Z,HUM-005,23.191,LOW
2026-04-14T08:11:44Z,FLOW-006,119.293,HIGH
2026-04-14T08:11:44Z,HUM-007,42.809,HIGH
2026-04-14T08:11:44Z,HUM-008,101.69,LOW
2026-04-14T08:11:44Z,HUM-009,97.035,HIGH
2026-04-14T08:11:44Z,HUM-010,30.799,LOW
2026-04-14T08:11:44Z,TEMP-011,70.322,LOW
2026-04-14T08:11:44Z,TEMP-012,SYSTEM_HALT_ERR,HIGH
2026-04-14T08:11:44Z,TEMP-001,84.178,MEDIUM
2026-04-14T08:11:44Z,PRES-002,40.797,LOW
2026-04-14T08:11:44Z,TEMP-003,42.854,MEDIUM
2026-04-14T08:11:44Z,ACCEL-004,28.065,HIGH
2026-04-14T08:11:44Z,HUM-005,23.301,MEDIUM
2026-04-14T08:11:44Z,FLOW-006,119.445,LOW
2026-04-14T08:11:44Z,HUM-007,42.861,LOW
2026-04-14T08:11:44Z,HUM-008,101.567,MEDIUM
2026-04-14T08:11:44Z,HUM-009,97.045,LOW
2026-04-14T08:11:44Z,HUM-010,30.845,HIGH
2026-04-14T08:11:44Z,TEMP-011,70.186,MEDIUM
2026-04-14T08:11:44Z,TEMP-012,49.987,LOW
2026-04-14T08:11:44Z,TEMP-001,84.312,HIGH
2026-04-14T08:11:44Z,PRES-002,40.67,LOW
2026-04-14T08:11:44Z,TEMP-003,42.935,LOW
2026-04-14T08:11:44Z,ACCEL-004,28.264,MEDIUM
2026-04-14T08:11:44Z,HUM-005,23.192,LOW
2026-04-14T08:11:44Z,FLOW-006,119.376,HIGH
2026-04-14T08:11:44Z,HUM-007,42.681,LOW
2026-04-14T08:11:44Z,HUM-008,101.752,MEDIUM
2026-04-14T08:11:44Z,HUM-009,97.077,MEDIUM
2026-04-14T08:11:44Z,HUM-010,30.707,LOW
2026-04-14T08:11:44Z,TEMP-011,70.04,LOW
2026-04-14T08:11:44Z,TEMP-012,50.094,HIGH
2026-04-14T08:11:44Z,TEMP-001,84.374,LOW
2026-04-14T08:11:44Z,PRES-002,40.656,HIGH
2026-04-14T08:11:44Z,TEMP-003,43.023,HIGH
2026-04-14T08:11:44Z,ACCEL-004,28.422,LOW
2026-04-14T08:11:44Z,HUM-005,23.142,HIGH
2026-04-14T08:11:44Z,FLOW-006,119.244,MEDIUM
2026-04-14T08:11:44Z,HUM-007,42.656,HIGH
2026-04-14T08:11:44Z,HUM-008,101.823,MEDIUM
2026-04-14T08:11:44Z,HUM-009,96.909,LOW
2026-04-14T08:11:44Z,HUM-010,30.898,MEDIUM
2026-04-14T08:11:44Z,TEMP-011,69.917,LOW
2026-04-14T08:11:44Z,TEMP-012,50.223,HIGH
2026-04-14T08:11:44Z,TEMP-001,84.28,MEDIUM
2026-04-14T08:11:44Z,PRES-002,40.626,LOW
2026-04-14T08:11:44Z,TEMP-003,43.102,LOW
2026-04-14T08:11:44Z,ACCEL-004,28.561,HIGH
2026-04-14T08:11:44Z,HUM-005,23.3,LOW
2026-04-14T08:11:44Z,FLOW-006,119.121,MEDIUM
2026-04-14T08:11:44Z,HUM-007,42.836,MEDIUM
2026-04-14T08:11:44Z,HUM-008,101.737,LOW
2026-04-14T08:11:44Z,HUM-009,,LOW
2026-04-14T08:11:44Z,HUM-010,30.867,MEDIUM
2026-04-14T08:11:44Z,TEMP-011,70.098,HIGH
2026-04-14T08:11:44Z,TEMP-012,SYSTEM_HALT_ERR,HIGH
2026-04-14T08:11:44Z,TEMP-001,84.358,LOW
2026-04-14T08:11:44Z,PRES-002,40.46,MEDIUM
2026-04-14T08:11:44Z,TEMP-003,43.112,MEDIUM
2026-04-14T08:11:44Z,ACCEL-004,28.619,LOW
2026-04-14T08:11:44Z,HUM-005,23.379,LOW
2026-04-14T08:11:44Z,FLOW-006,119.242,MEDIUM
2026-04-14T08:11:44Z,HUM-007,42.894,LOW
2026-04-14T08:11:44Z,HUM-008,101.904,HIGH
2026-04-14T08:11:44Z,HUM-009,97.047,MEDIUM
2026-04-14T08:11:44Z,HUM-010,30.963,HIGH
2026-04-14T08:11:44Z,TEMP-011,69.942,LOW
2026-04-14T08:11:44Z,TEMP-012,50.084,HIGH
2026-04-14T08:11:44Z,TEMP-001,84.553,MEDIUM
2026-04-14T08:11:44Z,PRES-002,40.275,HIGH
2026-04-14T08:11:44Z,TEMP-003,43.275,LOW
2026-04-14T08:11:44Z,ACCEL-004,28.565,LOW
2026-04-14T08:11:44Z,HUM-005,23.474,MEDIUM
2026-04-14T08:11:44Z,FLOW-006,119.393,LOW
2026-04-14T08:11:44Z,HUM-007,42.703,LOW
2026-04-14T08:11:44Z,,101.997,LOW
2026-04-14T08:11:44Z,HUM-009,96.905,MEDIUM
2026-04-14T08:11:44Z,HUM-010,30.93,MEDIUM
2026-04-14T08:11:44Z,TEMP-011,69.951,LOW
2026-04-14T08:11:44Z,TEMP-012,50.095,MEDIUM
2026-04-14T08:11:44Z,TEMP-001,84.505,LOW
2026-04-14T08:11:44Z,PRES-002,40.357,HIGH
2026-04-14T08:11:44Z,TEMP-003,43.419,HIGH
2026-04-14T08:11:44Z,ACCEL-004,28.472,HIGH
2026-04-14T08:11:44Z,HUM-005,23.279,MEDIUM
2026-04-14T08:11:44Z,FLOW-006,119.324,HIGH
2026-04-14T08:11:44Z,HUM-007,42.671,LOW
2026-04-14T08:11:44Z,HUM-008,101.874,MEDIUM
2026-04-14T08:11:44Z,HUM-009,97.009,MEDIUM
2026-04-14T08:11:44Z,HUM-010,31.113,LOW
2026-04-14T08:11:44Z,TEMP-011,70.122,HIGH
2026-04-14T08:11:44Z,TEMP-012,49.953,MEDIUM
2026-04-14T08:11:44Z,TEMP-001,84.339,HIGH
2026-04-14T08:11:44Z,PRES-002,SYSTEM_HALT_ERR,MEDIUM
2026-04-14T08:11:44Z,TEMP-003,43.516,LOW
2026-04-14T08:11:44Z,ACCEL-004,28.383,MEDIUM
2026-04-14T08:11:44Z,HUM-005,23.196,MEDIUM
2026-04-14T08:11:44Z,FLOW-006,119.147,HIGH
